start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.131,0.637,0.25,0.755,0.231,0.408,0.519,0.455,2011-12
"Rebound, 11-30 s",0.243,0.49200000000000005,0.203,0.638,0.359,0.345,0.43799999999999994,0.364,2011-12
"Opp score, 0-10 s",0.051,0.5479999999999999,0.145,0.5,0.193,0.312,0.6629999999999999,0.418,2011-12
"Opp score, 11-30 s",0.384,0.496,0.27,0.708,0.313,0.267,0.41700000000000004,0.354,2011-12
"Steal, 0-10 s",0.065,0.624,0.47600000000000003,0.76,0.19,0.1,0.33299999999999996,0.486,2011-12
"Steal, 11-30 s",0.026000000000000002,0.488,0.23800000000000002,0.8,0.47600000000000003,0.4,0.28600000000000003,0.25,2011-12
Transition,0.24600000000000002,0.615,0.28800000000000003,0.73,0.212,0.318,0.5,0.45,2011-12
