name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jamell Harris,21,0.2,0.25,0.7859999999999999,0.078,0.067,0.28600000000000003,2011-12
Matt Balkema,11,0.10800000000000001,0.14300000000000002,0.6,0.037000000000000005,0,0,2011-12
J.R. Sims,6,0.121,0.188,0.75,0.04,0.083,0.5,2011-12
Kamil Janton,5,0.23800000000000002,0.154,0.4,0,0,NA,2011-12
Anthony Strickland,4,0.057,0.11800000000000001,1,0.05,0.091,0.5,2011-12
Antonio Green,4,0.062,0,0,0.026000000000000002,0,0,2011-12
Darrell Lampley,3,0.02,0.04,1,0.008,0,0,2011-12
Derek Thompson,3,0.03,0.062,1,0.049,0.077,0.5,2011-12
Quintin Dailey,2,0.034,0.077,1,0.048,0,0,2011-12
Austin Harper,1,0.03,0.053,1,0,0,NA,2011-12
Da'Shonte Riley,1,0.04,0.071,1,0,0,NA,2011-12
Total,61,0.085,0.11599999999999999,0.698,0.033,0.028999999999999998,0.278,2011-12
