shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.299,0.607,0.11599999999999999,0.687,2017-18
2pt Jumpers,0.406,0.359,0.124,0.41,2017-18
3pt Shots,0.295,0.322,0.018000000000000002,0.32799999999999996,2017-18
