name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dom Morris,14,0.065,0.078,0.727,0.034,0.053,0.667,2013-14,BostonU.
Nathan Dieudonne,12,0.145,0.163,0.8,0.111,0,0,2013-14,BostonU.
Malik Thomas,11,0.105,0.125,0.667,0.019,0,0,2013-14,BostonU.
Travis Robinson,6,0.125,0.17600000000000002,0.6,0.125,0.5,1,2013-14,BostonU.
Cedric Hankerson,6,0.147,0.235,0.8,0.091,0,0,2013-14,BostonU.
Justin Alston,5,0.111,0.156,1,0,0,NA,2013-14,BostonU.
D.J. Irving,2,0,0,NA,0.022000000000000002,0,0,2013-14,BostonU.
John Papale,1,0.031,0.053,1,0,0,NA,2013-14,BostonU.
Watson Maurice,1,0.006,0.009000000000000001,1,0,0,NA,2013-14,BostonU.
Total,58,0.063,0.08199999999999999,0.7659999999999999,0.022000000000000002,0.017,0.3,2013-14,BostonU.
