name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Watson Maurice,382,0.545,0.531,0.47100000000000003,0.628,0.08,0.312,0.40299999999999997,0.10400000000000001,0.217,0.337,0.5710000000000001,0.24600000000000002,0.628,2013-14,BostonU.
D.J. Irving,335,0.535,0.485,0.266,0.47200000000000003,0.214,0.278,0.344,0.25,0.457,0.386,0.831,0.361,0.785,2013-14,BostonU.
Dom Morris,287,0.5760000000000001,0.545,0.589,0.604,0.6859999999999999,0.307,0.43200000000000005,0.5,0.105,0.36700000000000005,0.909,0.38299999999999995,0.7090000000000001,2013-14,BostonU.
John Papale,257,0.597,0.5760000000000001,0.125,0.594,0.526,0.218,0.429,0.583,0.6579999999999999,0.414,0.943,0.132,0.882,2013-14,BostonU.
Travis Robinson,183,0.47800000000000004,0.46399999999999997,0.21899999999999997,0.425,0.47100000000000003,0.044000000000000004,0.25,0.5,0.738,0.326,0.977,0.21899999999999997,0.575,2013-14,BostonU.
Malik Thomas,182,0.48900000000000005,0.456,0.473,0.5579999999999999,0.292,0.29100000000000004,0.321,0.588,0.23600000000000002,0.27899999999999997,1,0.308,0.679,2013-14,BostonU.
Cedric Hankerson,148,0.5780000000000001,0.547,0.23,0.5,0.235,0.07400000000000001,0.364,0,0.696,0.38799999999999996,0.95,0.466,0.6809999999999999,2013-14,BostonU.
Nathan Dieudonne,128,0.598,0.555,0.539,0.71,0.633,0.141,0.222,0.75,0.32,0.293,1,0.39799999999999996,0.784,2013-14,BostonU.
Justin Alston,53,0.656,0.642,0.8490000000000001,0.711,0.688,0.151,0.25,1,0,NA,NA,0.226,0.75,2013-14,BostonU.
Dylan Haines,10,0.502,0.5,0,NA,NA,0.2,1,0.5,0.8,0.25,1,0.2,0.5,2013-14,BostonU.
Cameron Curry,5,0.6,0.6,0,NA,NA,0.2,0,NA,0.8,0.5,1,0,NA,2013-14,BostonU.
Dylan Brossman,5,0.42000000000000004,0.3,0.2,0,NA,0,NA,NA,0.8,0.25,1,0.4,1,2013-14,BostonU.
Braiten Madrigal,3,0.5,0.5,0,NA,NA,0,NA,NA,1,0.33299999999999996,1,0,NA,2013-14,BostonU.
"MCLAURIN,EARL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14,BostonU.
Total,1978,0.552,0.523,0.377,0.589,0.40299999999999997,0.231,0.379,0.364,0.392,0.363,0.894,0.299,0.7140000000000001,2013-14,BostonU.
