shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.385,0.547,0.057,0.579,2013-14,BostonU.
2pt Jumpers,0.27899999999999997,0.392,0.03,0.40399999999999997,2013-14,BostonU.
3pt Shots,0.336,0.354,0.006,0.35600000000000004,2013-14,BostonU.
