start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.134,0.47700000000000004,0.32899999999999996,0.644,0.27899999999999997,0.27399999999999997,0.392,0.322,2018-19
"Rebound, 11-30 s",0.207,0.48100000000000004,0.21899999999999997,0.64,0.37,0.37799999999999995,0.41100000000000003,0.326,2018-19
"Score, 0-10 s",0.051,0.5479999999999999,0.298,0.6,0.33299999999999996,0.46399999999999997,0.369,0.387,2018-19
"Score, 11-30 s",0.402,0.435,0.23199999999999998,0.49,0.37799999999999995,0.325,0.39,0.33799999999999997,2018-19
"Steal, 0-10 s",0.042,0.594,0.638,0.682,0.11599999999999999,0.25,0.24600000000000002,0.353,2018-19
"Steal, 11-30 s",0.019,0.562,0.156,0.4,0.375,0.33299999999999996,0.469,0.5329999999999999,2018-19
Transition,0.226,0.515,0.379,0.648,0.261,0.327,0.36,0.341,2018-19
