name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Noah Dickerson,33,0.159,0.14800000000000002,0.607,0.06,0.1,0.6,2018-19
Jaylen Nowell,17,0.084,0.095,0.8,0.035,0.036000000000000004,0.429,2018-19
Sam Timmins,15,0.302,0.29600000000000004,0.615,0.28600000000000003,0,0,2018-19
Nahziah Carter,13,0.14300000000000002,0.182,0.909,0.025,0.031,0.5,2018-19
Matisse Thybulle,6,0.05,0.066,1,0.026000000000000002,0,0,2018-19
David Crisp,4,0,0,NA,0.055999999999999994,0.091,0.5,2018-19
Dominic Green,4,0.125,0,0,0.065,0.1,0.5,2018-19
Hameir Wright,3,0.045,0.125,1,0.07400000000000001,0.14300000000000002,0.5,2018-19
Jason Crandall,1,1,1,1,NA,NA,NA,2018-19
Total,96,0.11,0.11800000000000001,0.71,0.046,0.055999999999999994,0.44,2018-19
