name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kuran Iverson,29,0.235,0.203,0.565,0.067,0.138,0.667,2015-16
Hassan Martin,22,0.17,0.19,0.8420000000000001,0.028999999999999998,0.025,0.33299999999999996,2015-16
Earl Watson,22,0.233,0.237,0.7,0.08,0,0,2015-16
Nicola Akele,11,0.385,0.5,0.7,0.059000000000000004,0.14300000000000002,1,2015-16
Andre Berry,9,0.308,0.263,0.625,0.2,0,0,2015-16
Christion Thompson,8,0.217,0.41700000000000004,1,0.071,0.33299999999999996,1,2015-16
Jarvis Garrett,5,0.027000000000000003,0.038,0.667,0.019,0,0,2015-16
Jared Terrell,4,0.019,0.034,1,0.013999999999999999,0,0,2015-16
Four McGlynn,2,0,0,NA,0.017,0,0,2015-16
Total,112,0.14800000000000002,0.172,0.711,0.033,0.036000000000000004,0.368,2015-16
