name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Quinton Chievous,34,0.14,0.14800000000000002,0.71,0.068,0.111,0.667,2015-16
Dionte Adams,22,0.254,0.27899999999999997,0.667,0.077,0.055999999999999994,0.25,2015-16
Jervon Pressley,14,0.127,0.179,0.769,0.023,0,0,2015-16
Reginald Johnson,11,0.054000000000000006,0.028999999999999998,0.273,0,0,NA,2015-16
Trevond Barnes,6,0.429,0.5,0.667,0.33299999999999996,0.25,0.33299999999999996,2015-16
Charles Wilson-Fisher,5,0.156,0.15,0.6,0,0,NA,2015-16
Kalin Fisher,3,0.033,0,0,0.05,0.077,0.5,2015-16
Akim Mitchell,3,0.188,0.273,1,0,0,NA,2015-16
Lawrence Cooks,2,0.023,0.038,1,0,0,NA,2015-16
Branden Aughburns,1,0.2,NA,0,0,0,NA,2015-16
Devon Oakley,1,0.14300000000000002,0,0,0,NA,NA,2015-16
Brian Darden,1,0,0,NA,0.015,0.045,1,2015-16
Total,103,0.109,0.12300000000000001,0.636,0.028999999999999998,0.04,0.429,2015-16
