start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.131,0.5489999999999999,0.374,0.644,0.16399999999999998,0.469,0.462,0.33299999999999996,2014-15,Delaware
"Rebound, 11-30 s",0.25,0.457,0.263,0.418,0.349,0.408,0.389,0.35200000000000004,2014-15,Delaware
"Score, 0-10 s",0.052000000000000005,0.552,0.377,0.69,0.325,0.24,0.299,0.478,2014-15,Delaware
"Score, 11-30 s",0.369,0.48,0.267,0.51,0.3,0.345,0.433,0.37,2014-15,Delaware
"Steal, 0-10 s",0.07200000000000001,0.7040000000000001,0.648,0.7290000000000001,0.14800000000000002,0.43799999999999994,0.204,0.545,2014-15,Delaware
"Steal, 11-30 s",0.027000000000000003,0.488,0.325,0.308,0.35,0.35700000000000004,0.325,0.5379999999999999,2014-15,Delaware
Transition,0.255,0.593,0.45299999999999996,0.6859999999999999,0.192,0.384,0.355,0.39299999999999996,2014-15,Delaware
