name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Johnathan Williams,30,0.12,0.139,0.76,0.047,0.038,0.4,2017-18
Rui Hachimura,20,0.10400000000000001,0.09,0.588,0.033,0,0,2017-18
Killian Tillie,15,0.10800000000000001,0.106,0.75,0.027999999999999997,0.039,0.667,2017-18
Corey Kispert,11,0.182,0.231,0.9,0.055999999999999994,0.14300000000000002,1,2017-18
Jacob Larsen,6,0.133,0.152,0.833,0,0,NA,2017-18
Norvell Zach,6,0.055,0.068,0.833,0,0,NA,2017-18
Silas Melson,5,0.067,0.10800000000000001,1,0,0,NA,2017-18
Jeremy Jones,2,0.087,0.125,1,0,0,NA,2017-18
Josh Perkins,1,0.012,0.022000000000000002,1,0,0,NA,2017-18
Total,96,0.096,0.111,0.7709999999999999,0.024,0.023,0.41700000000000004,2017-18
