name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ben Moore,36,0.20800000000000002,0.26899999999999996,0.9059999999999999,0.032,0.02,0.25,2016-17,SMU
Semi Ojeleye,30,0.2,0.193,0.607,0.017,0.02,0.5,2016-17,SMU
Jarrey Foster,29,0.22,0.193,0.5710000000000001,0.022000000000000002,0,0,2016-17,SMU
Sterling Brown,16,0.133,0.08199999999999999,0.33299999999999996,0.008,0,0,2016-17,SMU
Shake Milton,7,0.065,0.086,0.75,0.033,0.028999999999999998,0.33299999999999996,2016-17,SMU
Ben Emelogu II,6,0.11599999999999999,0.105,0.4,0.03,0,0,2016-17,SMU
Harry Froling,3,0.214,0,0,0,0,NA,2016-17,SMU
Dashawn McDowell,3,0.125,0,0,0,0,NA,2016-17,SMU
James Pyle,1,0.5,0.5,1,0,NA,NA,2016-17,SMU
Total,131,0.175,0.179,0.621,0.021,0.013000000000000001,0.25,2016-17,SMU
