shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.431,0.585,0.09,0.643,2015-16,FairleighDickinson
2pt Jumpers,0.20199999999999999,0.37,0.028999999999999998,0.381,2015-16,FairleighDickinson
3pt Shots,0.36700000000000005,0.354,0.003,0.355,2015-16,FairleighDickinson
