shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.249,0.643,0.105,0.718,2017-18
2pt Jumpers,0.35,0.359,0.075,0.38799999999999996,2017-18
3pt Shots,0.401,0.324,0.009000000000000001,0.32799999999999996,2017-18
