shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.397,0.648,0.08199999999999999,0.705,2017-18,ChicagoSt.
2pt Jumpers,0.213,0.4,0.044000000000000004,0.419,2017-18,ChicagoSt.
3pt Shots,0.389,0.397,0.001,0.39799999999999996,2017-18,ChicagoSt.
