name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Malik Jefferson,40,0.188,0.193,0.611,0.057999999999999996,0,0,2019-20,MountSt.Mary's
Nana Opoku,31,0.261,0.28,0.7240000000000001,0.035,0,0,2019-20,MountSt.Mary's
Omar Habwe,8,0.20600000000000002,0.28600000000000003,0.857,0.028999999999999998,0.091,1,2019-20,MountSt.Mary's
Jalen Jefferson,6,0.429,0.2,0.16699999999999998,0,0,NA,2019-20,MountSt.Mary's
Brandon Leftwich,5,0.11900000000000001,0.158,0.6,0,0,NA,2019-20,MountSt.Mary's
Jalen Gibbs,5,0.027999999999999997,0.02,0.33299999999999996,0,0,NA,2019-20,MountSt.Mary's
Naim Miller,4,0.25,0.25,0.33299999999999996,0.091,0,0,2019-20,MountSt.Mary's
Vado Morse,2,0.024,0.055999999999999994,1,0,0,NA,2019-20,MountSt.Mary's
Ayan Teel,1,0.14300000000000002,0.25,1,0,0,NA,2019-20,MountSt.Mary's
Chidozie Collin Nnamene,1,0.111,0.25,1,0,0,NA,2019-20,MountSt.Mary's
Damian Chong Qui,1,0,0,NA,0,0,NA,2019-20,MountSt.Mary's
Total,104,0.14,0.165,0.63,0.018000000000000002,0.006,0.125,2019-20,MountSt.Mary's
