shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.284,0.632,0.109,0.7090000000000001,2011-12
2pt Jumpers,0.395,0.318,0.102,0.354,2011-12
3pt Shots,0.321,0.315,0.002,0.316,2011-12
