shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.258,0.6990000000000001,0.048,0.735,2011-12,PortlandSt.
2pt Jumpers,0.428,0.396,0.073,0.428,2011-12,PortlandSt.
3pt Shots,0.313,0.335,0.01,0.33799999999999997,2011-12,PortlandSt.
