name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chehales Tapscott,35,0.21100000000000002,0.24600000000000002,0.895,0.10099999999999999,0.113,0.5,2011-12,PortlandSt.
Nate Lozeau,29,0.265,0.205,0.5,0.11699999999999999,0.125,0.545,2011-12,PortlandSt.
Renado Parker,26,0.203,0.278,0.938,0.10300000000000001,0.043,0.2,2011-12,PortlandSt.
Charles Odum,7,0.034,0.037000000000000005,0.8,0.019,0.043,1,2011-12,PortlandSt.
Brandon Cataldo,4,0.667,0.667,1,0.105,0.125,0.5,2011-12,PortlandSt.
Michael Harthun,2,0,0,NA,0.027999999999999997,0,0,2011-12,PortlandSt.
Lateef McMullan,2,0.049,0.043,0.5,0,0,NA,2011-12,PortlandSt.
Joel King,1,1,NA,0,0,NA,NA,2011-12,PortlandSt.
Martin Whitmore,1,0,0,NA,0.1,0,0,2011-12,PortlandSt.
Jerron Smith,1,0,0,NA,0.25,0.25,1,2011-12,PortlandSt.
Total,108,0.127,0.142,0.762,0.062,0.062,0.444,2011-12,PortlandSt.
