shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.336,0.5529999999999999,0.171,0.667,2015-16,OldDominion
2pt Jumpers,0.299,0.321,0.048,0.337,2015-16,OldDominion
3pt Shots,0.365,0.315,0.006999999999999999,0.317,2015-16,OldDominion
