name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Taveion Hollingsworth,419.00000000000006,0.516,0.47600000000000003,0.136,0.684,0.359,0.496,0.418,0.115,0.368,0.318,0.612,0.282,0.7709999999999999,2018-19
Jared Savage,349,0.524,0.479,0.152,0.5660000000000001,0.6,0.212,0.23,0.294,0.636,0.36,0.975,0.284,0.818,2018-19
Josh Anderson,322,0.536,0.495,0.519,0.6409999999999999,0.29,0.32,0.29100000000000004,0.033,0.161,0.28800000000000003,0.8,0.40700000000000003,0.71,2018-19
Charles Bassey,300,0.6729999999999999,0.642,0.59,0.774,0.6859999999999999,0.34299999999999997,0.408,0.619,0.067,0.45,0.667,0.47700000000000004,0.769,2018-19
Lamonte Bearden,163,0.521,0.469,0.35600000000000004,0.44799999999999995,0.308,0.374,0.41,0,0.27,0.386,0.47100000000000003,0.521,0.6940000000000001,2018-19
Dalano Banton,97,0.464,0.44299999999999995,0.32,0.742,0.304,0.299,0.276,0.125,0.381,0.21600000000000003,1,0.35100000000000003,0.5589999999999999,2018-19
Tolu Smith,67,0.588,0.5820000000000001,0.7609999999999999,0.647,0.545,0.239,0.375,0.33299999999999996,0,NA,NA,0.701,0.574,2018-19
Jake Ohmer,61,0.36,0.35200000000000004,0.049,0,NA,0.18,0.182,0,0.77,0.27699999999999997,1,0.049,0.667,2018-19
Desean Murray,56.99999999999999,0.533,0.465,0.42100000000000004,0.667,0.312,0.456,0.231,0.16699999999999998,0.12300000000000001,0.429,0.667,0.526,0.767,2018-19
Marek Nelson,44,0.449,0.39799999999999996,0.364,0.43799999999999994,0.857,0.455,0.3,0.667,0.182,0.375,1,0.455,0.65,2018-19
Moustapha Diagne,17,0.14700000000000002,0.147,0.294,0.2,0,0.059000000000000004,0,NA,0.647,0.091,1,0,NA,2018-19
Jeremiah Gambrell,6,0.25,0.25,0,NA,NA,0,NA,NA,1,0.16699999999999998,0,0,NA,2018-19
Matt Horton,3,0.632,1,0.33299999999999996,1,1,0.667,1,0,0,NA,NA,4,0.41700000000000004,2018-19
Total,1910.0000000000002,0.539,0.499,0.33899999999999997,0.652,0.483,0.34299999999999997,0.354,0.22,0.318,0.327,0.809,0.379,0.7240000000000001,2018-19
