shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.318,0.606,0.145,0.7090000000000001,2018-19
2pt Jumpers,0.275,0.312,0.127,0.358,2018-19
3pt Shots,0.408,0.345,0.01,0.348,2018-19
