shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.426,0.613,0.098,0.679,2014-15
2pt Jumpers,0.253,0.358,0.057999999999999996,0.38,2014-15
3pt Shots,0.322,0.365,0.008,0.368,2014-15
