name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
DJ Laster,20,0.079,0.09300000000000001,0.8240000000000001,0.038,0,0,2018-19,Gardner-Webb
Eric Jamison,12,0.092,0.083,0.556,0.067,0.07400000000000001,0.667,2018-19,Gardner-Webb
Jose Perez,11,0.068,0.067,0.6,0.01,0,0,2018-19,Gardner-Webb
David Efianayi,10,0.043,0.047,0.7140000000000001,0.024,0,0,2018-19,Gardner-Webb
Ludovic Dufeal,6,0.22699999999999998,0.33299999999999996,1,0.33299999999999996,0,0,2018-19,Gardner-Webb
Brandon Miller,5,0.129,0.14300000000000002,0.75,0.091,0,0,2018-19,Gardner-Webb
Justin Jenkins,3,0.222,0.16699999999999998,0.5,0.091,0,0,2018-19,Gardner-Webb
Jaylen Alston,2,0,0,NA,0.5,NA,0,2018-19,Gardner-Webb
Nate Johnson,2,0.016,0.023,1,0,0,NA,2018-19,Gardner-Webb
ERIC,1,0.2,0.25,1,0,0,NA,2018-19,Gardner-Webb
Total,72,0.067,0.076,0.732,0.034,0.015,0.14300000000000002,2018-19,Gardner-Webb
