name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sean Obi,22,0.114,0.107,0.733,0.067,0.054000000000000006,0.28600000000000003,2013-14
Max Guercy,7,0.047,0.028999999999999998,0.33299999999999996,0.08,0,0,2013-14
Andrew Drone,6,0.07400000000000001,0.05,0.5,0.062,0.33299999999999996,1,2013-14
Ross Wilson,4,0.25,0.3,1,0.027000000000000003,0,0,2013-14
Drew Bender,2,0.077,0,0,0.05,0.111,1,2013-14
Seth Gearhart,2,0.036000000000000004,0.067,1,0,0,NA,2013-14
Austin Ramljak,1,0,0,NA,0,0,NA,2013-14
Marcus Jackson,1,0,0,NA,0.024,0,0,2013-14
Joey Burbach,1,1,NA,0,NA,NA,NA,2013-14
Bahrom Firozgary,1,0,0,NA,0.2,0,0,2013-14
Total,47,0.066,0.064,0.643,0.04,0.042,0.294,2013-14
