name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Grant Golden,12,0.04,0.025,0.429,0.024,0.024,0.4,2018-19
Nathan Cayo,11,0.045,0.035,0.5710000000000001,0.034,0.038,0.5,2018-19
Andre Gustavson,7,0.102,0.055999999999999994,0.33299999999999996,0,0,NA,2018-19
Souleymane Koureissi,4,0.2,0.267,1,0,0,NA,2018-19
Jacob Gilyard,2,0,0,NA,0.023,0,0,2018-19
Nick Sherod,2,0.062,0,0,0,0,NA,2018-19
Julius Johnson,1,0,0,NA,0.091,0.25,1,2018-19
Jake Wojcik,1,0,0,NA,0.032,0,0,2018-19
Jordan Gaitley,1,1,1,1,0,NA,NA,2018-19
Total,41,0.043,0.034,0.5379999999999999,0.026000000000000002,0.027000000000000003,0.41700000000000004,2018-19
