name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Pauly Paulicap,41,0.215,0.20600000000000002,0.5710000000000001,0.16699999999999998,0.214,0.5,2017-18
Zane Waterman,18,0.124,0.095,0.43799999999999994,0.042,0.1,1,2017-18
Calvin Crawford,11,0.136,0.10300000000000001,0.444,0.03,0,0,2017-18
Rich Williams,6,0.077,0.086,0.6,0.006999999999999999,0.017,1,2017-18
Thomas Capuano,5,0.077,0.062,0.5,0.057,0,0,2017-18
Ebube Ebube,4,0.308,0.33299999999999996,0.5,0,NA,NA,2017-18
Zavier Turner,3,0.023,0.05,1,0.012,0,0,2017-18
Nehemiah Mack,1,0.1,0,0,0,0,NA,2017-18
Aaron Walker,1,0.018000000000000002,0.043,1,0,0,NA,2017-18
Ibrahima Diallo,1,0.25,0,0,NA,NA,NA,2017-18
Total,91,0.129,0.122,0.52,0.028999999999999998,0.034,0.429,2017-18
