shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.381,0.556,0.15,0.654,2017-18
2pt Jumpers,0.25,0.392,0.045,0.41,2017-18
3pt Shots,0.369,0.345,0.008,0.348,2017-18
