name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Marcus Hammond,377,0.562,0.5379999999999999,0.183,0.522,0.222,0.355,0.418,0.161,0.462,0.425,0.5539999999999999,0.175,0.8029999999999999,2019-20,Niagara
James Towns,284,0.526,0.465,0.511,0.5720000000000001,0.084,0.299,0.32899999999999996,0.071,0.19,0.259,0.429,0.401,0.807,2019-20,Niagara
Raheem  Solomon,271,0.508,0.467,0.325,0.545,0.396,0.251,0.294,0.45,0.424,0.33899999999999997,0.718,0.251,0.809,2019-20,Niagara
Greg Kuakumensah,238,0.511,0.506,0.441,0.657,0.536,0.41200000000000003,0.35700000000000004,0.6,0.147,0.314,1,0.155,0.541,2019-20,Niagara
Justin Roberts,186,0.5750000000000001,0.57,0.151,0.536,0.4,0.16699999999999998,0.32299999999999995,0.5,0.6829999999999999,0.425,0.833,0.151,0.607,2019-20,Niagara
Nicholas Kratholm,115.99999999999999,0.47200000000000003,0.44799999999999995,0.638,0.568,0.69,0.353,0.244,0.8,0.009000000000000001,0,NA,0.259,0.633,2019-20,Niagara
Nick  MacDonald,107,0.609,0.565,0.121,0.6920000000000001,1,0.047,0.4,0.5,0.8320000000000001,0.371,0.879,0.20600000000000002,1,2019-20,Niagara
Shandon Brown,96,0.4030000000000001,0.32799999999999996,0.302,0.414,0.083,0.573,0.273,0.067,0.125,0.25,1,0.344,0.818,2019-20,Niagara
Steven Levnaic,59,0.449,0.415,0.35600000000000004,0.7140000000000001,0.733,0.203,0.16699999999999998,0,0.441,0.192,0.8,0.237,0.7140000000000001,2019-20,Niagara
Noah  Waterman ,35,0.5630000000000001,0.5710000000000001,0.486,0.588,0.8,0.114,0.25,0,0.4,0.429,1,0.514,0.5,2019-20,Niagara
Damani Thomas,15,0.719,0.733,0.467,0.7140000000000001,0,0.133,0,NA,0.4,0.667,1,0.33299999999999996,0.6,2019-20,Niagara
Mariano Baldon,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2019-20,Niagara
"SALNAVE,RAY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20,Niagara
Italo Cicotti ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20,Niagara
Total,1785.0000000000002,0.528,0.49700000000000005,0.33399999999999996,0.5770000000000001,0.392,0.3,0.33399999999999996,0.313,0.366,0.37200000000000005,0.728,0.244,0.752,2019-20,Niagara
