shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.336,0.609,0.07,0.655,2015-16
2pt Jumpers,0.258,0.37,0.043,0.387,2015-16
3pt Shots,0.406,0.32799999999999996,0.005,0.33,2015-16
