name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Marcellus Earlington,41,0.23800000000000002,0.24100000000000002,0.5429999999999999,0.069,0.067,0.4,2019-20
Josh Roberts,32,0.322,0.315,0.586,0.09699999999999999,0.182,0.667,2019-20
Julian Champagnie,24,0.195,0.213,0.696,0.013999999999999999,0,0,2019-20
LJ Figueroa,13,0.08199999999999999,0.08199999999999999,0.5,0.018000000000000002,0,0,2019-20
David Caraher,10,0.321,0.11800000000000001,0.222,0.025,0.053,1,2019-20
Williams Greg,8,0.115,0.152,0.7140000000000001,0.031,0,0,2019-20
Damien Sears,6,0.231,0.16699999999999998,0.33299999999999996,0,0,NA,2019-20
Rasheem Dunn,4,0.015,0.015,0.5,0.022000000000000002,0,0,2019-20
Mustapha Heron,3,0.055999999999999994,0.08,0.667,0,0,NA,2019-20
Nick Rutherford,1,0.01,0.023,1,0,0,NA,2019-20
Total,142,0.142,0.149,0.56,0.026000000000000002,0.027000000000000003,0.33299999999999996,2019-20
