shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.284,0.5820000000000001,0.08199999999999999,0.634,2018-19
2pt Jumpers,0.27699999999999997,0.36200000000000004,0.049,0.38,2018-19
3pt Shots,0.439,0.32799999999999996,0.006,0.33,2018-19
