name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cortez Edwards,11,0.027999999999999997,0.023,0.5,0.043,0.016,0.14300000000000002,2018-19
Leonard Harper-Baker,10,0.08,0.083,0.7140000000000001,0.032,0.043,0.667,2018-19
Ladavius Draine,5,0.077,0.12,1,0.032,0.071,1,2018-19
Boban Jacdonmi,4,0.16699999999999998,0.4,1,0.105,0.125,0.5,2018-19
Anfernee Hampton,3,0,0,NA,0.12,0,0,2018-19
Tyler Stevenson,3,0,0,NA,0.08800000000000001,0.14300000000000002,0.667,2018-19
Tyree Griffin,2,0,0,NA,0.008,0,0,2018-19
Tim Rowe,2,0.053,0,0,0,0,NA,2018-19
Gabe Watson,2,0.055999999999999994,0.1,1,0.027999999999999997,0.053,1,2018-19
Kevin Holland,1,0,0,NA,0.045,0.16699999999999998,1,2018-19
Dominic Magee,1,0.026000000000000002,0.038,1,0,0,NA,2018-19
T G,1,0,0,NA,0.083,0.5,1,2018-19
Total,45,0.039,0.043,0.7,0.034,0.037000000000000005,0.45799999999999996,2018-19
