shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.22699999999999998,0.585,0.10300000000000001,0.653,2018-19
2pt Jumpers,0.305,0.369,0.1,0.41,2018-19
3pt Shots,0.46799999999999997,0.337,0.01,0.34,2018-19
