shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.36700000000000005,0.526,0.10400000000000001,0.588,2016-17
2pt Jumpers,0.272,0.348,0.053,0.368,2016-17
3pt Shots,0.361,0.29,0.008,0.292,2016-17
