start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.14,0.6459999999999999,0.442,0.69,0.177,0.5,0.381,0.442,2012-13
"Rebound, 11-30 s",0.183,0.47600000000000003,0.306,0.5489999999999999,0.24600000000000002,0.32899999999999996,0.44799999999999995,0.33799999999999997,2012-13
"Score, 0-10 s",0.07400000000000001,0.429,0.308,0.703,0.25,0.2,0.442,0.245,2012-13
"Score, 11-30 s",0.384,0.428,0.289,0.5,0.302,0.33,0.408,0.299,2012-13
"Steal, 0-10 s",0.079,0.785,0.648,0.855,0.133,0.588,0.21899999999999997,0.46399999999999997,2012-13
"Steal, 11-30 s",0.022000000000000002,0.5429999999999999,0.4,0.7859999999999999,0.2,0.7140000000000001,0.4,0.14300000000000002,2012-13
Transition,0.293,0.629,0.46399999999999997,0.755,0.184,0.414,0.35200000000000004,0.38299999999999995,2012-13
