name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Manhertz,41,0.281,0.295,0.684,0.081,0,0,2012-13
Jordan Heath,28,0.26,0.282,0.741,0.038,0,0,2012-13
Josiah Heath,17,0.319,0.304,0.467,0.04,0.055999999999999994,0.5,2012-13
Freddy Asprilla,7,0.111,0.045,0.2,0.133,0,0,2012-13
Harold Washington,7,0.03,0.028999999999999998,0.5,0.013999999999999999,0.043,1,2012-13
Billy Baron,5,0.019,0.022000000000000002,0.667,0.02,0.061,1,2012-13
Isaac Sosa,5,0.034,0,0,0.04,0.04,0.5,2012-13
Alshwan Hymes,4,0.19,0.154,0.5,0,0,NA,2012-13
Tyrel Edwards,1,0.16699999999999998,0.33299999999999996,1,0,0,NA,2012-13
Total,115,0.14,0.151,0.622,0.031,0.036000000000000004,0.385,2012-13
