name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Justin Glenn,32,0.248,0.273,0.774,0.022000000000000002,0,0,2011-12
Malcolm Smith,24,0.142,0.16,0.667,0.073,0.043,0.16699999999999998,2011-12
Marvin Williams,10,0.182,0.19,0.667,0.061,0.095,0.5,2011-12
Martin Smith,8,0.136,0.188,1,0.1,0.2,0.75,2011-12
Zavion Williams,7,0.07200000000000001,0.087,0.667,0.011000000000000001,0,0,2011-12
Robert Boyd,6,0.091,0.133,1,0.079,0.091,0.33299999999999996,2011-12
Deonte Alexander,5,0.066,0.062,0.5,0.019,0,0,2011-12
Damarius Smith,5,0.049,0.042,0.5,0.028999999999999998,0,0,2011-12
Jordan Burgason,4,0,0,NA,0.069,0.048,0.25,2011-12
Jacob Arnett,2,0.036000000000000004,0.067,1,0,0,NA,2011-12
Total,103,0.12,0.14400000000000002,0.7240000000000001,0.043,0.043,0.32,2011-12
