name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dalonte Brown,18,0.109,0.14300000000000002,0.727,0.11900000000000001,0.15,0.429,2017-18
Bam Bowman,15,0.149,0.13,0.545,0.133,0,0,2017-18
Nike Sibande,14,0.09300000000000001,0.10099999999999999,0.7,0.035,0.08,0.667,2017-18
Jalen Adaway,13,0.092,0.054000000000000006,0.429,0.086,0.129,0.667,2017-18
Logan McLane,11,0.078,0.07,0.636,0,0,NA,2017-18
Darrian Ringo,8,0.042,0.042,0.6,0.081,0.071,0.33299999999999996,2017-18
Rod Mills,5,0.111,0.2,1,0.016,0,0,2017-18
Precious Ayah,3,0.429,0.33299999999999996,0.33299999999999996,0,0,NA,2017-18
Isaiah Coleman-Lands,1,0,0,NA,0.034,0,0,2017-18
Darius Harper,1,0.33299999999999996,0.5,1,NA,NA,NA,2017-18
Michael Ritchie,1,NA,NA,NA,1,NA,0,2017-18
Total,90,0.091,0.09,0.629,0.057999999999999996,0.066,0.385,2017-18
