name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Myles Carter,36,0.13699999999999998,0.12300000000000001,0.5,0.065,0.07,0.375,2018-19
Terrell Brown,12,0.043,0.03,0.375,0.024,0.03,0.5,2018-19
Riley Grigsby,8,0.156,0.179,0.7140000000000001,0.048,0,0,2018-19
Anand Hundal,8,0.5,0.455,0.7140000000000001,0,0,NA,2018-19
Mattia Da Campo,7,0.146,0.19,0.667,0.5,NA,0,2018-19
Delante Jones,7,0.063,0.111,0.75,0.022000000000000002,0.025,0.5,2018-19
Trey'von Hopkins,3,0.158,0.16699999999999998,0.667,0,0,NA,2018-19
Rip Economou,2,0,0,NA,1,NA,0,2018-19
DA,2,0.2,0.28600000000000003,1,NA,NA,NA,2018-19
Matej Kavas,2,0.037000000000000005,0.067,1,0.018000000000000002,0.043,1,2018-19
Joe Wall,1,1,1,1,NA,NA,NA,2018-19
Ian Burke,1,0.33299999999999996,0,0,0,NA,NA,2018-19
Dashawn McDowell,1,0.125,0,0,0,NA,NA,2018-19
Morgan Means,1,0,0,NA,0.011000000000000001,0.03,1,2018-19
Total,91,0.095,0.102,0.58,0.035,0.036000000000000004,0.4,2018-19
