name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Junior Etou,26,0.371,0.371,0.565,0.042,0,0,2014-15,Rutgers
Kadeem Jack,26,0.188,0.187,0.667,0.025,0.047,0.6,2014-15,Rutgers
D.J. Foreman,19,0.20199999999999999,0.233,0.588,0.11800000000000001,0,0,2014-15,Rutgers
Greg Lewis,19,0.365,0.43799999999999994,0.737,0,0,NA,2014-15,Rutgers
Shaquille Doorson,17,0.43200000000000005,0.263,0.312,0.14300000000000002,0,0,2014-15,Rutgers
Mike Williams,10,0.233,0.16699999999999998,0.3,0,0,NA,2014-15,Rutgers
Myles Mack,6,0.057,0.06,0.6,0,0,NA,2014-15,Rutgers
Malick Kone,5,0.385,0.16699999999999998,0.2,0,0,NA,2014-15,Rutgers
Bishop Daniels,3,0.028999999999999998,0.059000000000000004,1,0.011000000000000001,0.03,1,2014-15,Rutgers
Kerwin Okoro,1,0.067,0,0,0,0,NA,2014-15,Rutgers
Total,132,0.205,0.204,0.546,0.018000000000000002,0.019,0.33299999999999996,2014-15,Rutgers
