name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Peter 'Pj' Roberson,12,0.17800000000000002,0.12,0.375,0.042,0.08,0.5,2012-13,Grambling
Brauhnye' Turner,10,0.182,0.2,0.33299999999999996,0.267,0,0,2012-13,Grambling
Terry Rose,7,0.121,0.21100000000000002,1,0.022000000000000002,0,0,2012-13,Grambling
Carl Cobbins,7,0.185,0.273,0.6,0.087,0.111,0.5,2012-13,Grambling
Steven Danridge,6,0.128,0.2,0.833,0,0,NA,2012-13,Grambling
Demetri Wheeler,6,0.083,0.09699999999999999,0.75,0.03,0.043,0.5,2012-13,Grambling
Will Hornsby,4,0.087,0.125,0.5,0.071,0.091,0.5,2012-13,Grambling
Roman Higgins,4,0.033,0,0,0.055999999999999994,0.111,0.667,2012-13,Grambling
Bryant Purvis,3,0.083,0.1,0.5,0,0,NA,2012-13,Grambling
David Copeland,1,0,0,NA,0.025,0,0,2012-13,Grambling
Total,60,0.096,0.11800000000000001,0.579,0.034,0.037000000000000005,0.35,2012-13,Grambling
