name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alex Larsson,22,0.24600000000000002,0.324,0.8,0.095,0.152,0.7140000000000001,2016-17
Menno Dijkstra,19,0.308,0.314,0.688,0.075,0.15,1,2016-17
Secean Johnson,13,0.07200000000000001,0.10800000000000001,0.667,0.062,0.032,0.16699999999999998,2016-17
Brandon Rosser,9,0.14300000000000002,0.125,0.6,0.07400000000000001,0.105,0.5,2016-17
James Jackson,3,0.154,0.16699999999999998,0.5,0.042,0.111,1,2016-17
Chance Murray,3,0.022000000000000002,0.023,0.5,0.017,0,0,2016-17
DJ Sylvester,1,0.5,NA,0,0,NA,NA,2016-17
Dikymbe Martin,1,0.023,0.043,1,0,0,NA,2016-17
Malik Thames,1,0.028999999999999998,0,0,0,0,NA,2016-17
Gentrey Thomas,1,0.013999999999999999,0.023,1,0,0,NA,2016-17
Eric Rwahwire,1,0,0,NA,0.33299999999999996,NA,0,2016-17
Total,74,0.102,0.126,0.68,0.039,0.055,0.522,2016-17
