shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.358,0.545,0.125,0.623,2019-20
2pt Jumpers,0.29600000000000004,0.32799999999999996,0.07200000000000001,0.353,2019-20
3pt Shots,0.34600000000000003,0.304,0.008,0.307,2019-20
