name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Maizen  Fausett,25,0.237,0.263,0.682,0.086,0.071,0.33299999999999996,2019-20,SouthernUtah
Andre Adams,24,0.23399999999999999,0.265,0.818,0.038,0.04,0.5,2019-20,SouthernUtah
John Knight III,15,0.07,0.07400000000000001,0.5710000000000001,0.013999999999999999,0.045,1,2019-20,SouthernUtah
Jakolby Long,8,0.109,0.095,0.5710000000000001,0.015,0.045,1,2019-20,SouthernUtah
Harrison Butler,8,0.067,0.125,0.857,0.024,0,0,2019-20,SouthernUtah
Daouda Ndiaye,6,0.21100000000000002,0.125,0.25,0.25,0.5,0.5,2019-20,SouthernUtah
Dwayne Morgan,4,0.034,0.02,0.33299999999999996,0.017,0,0,2019-20,SouthernUtah
Cameron Oluyitan,3,0.027999999999999997,0.03,0.667,0,0,NA,2019-20,SouthernUtah
Damani McEntire,2,0.16699999999999998,0,0,0,0,NA,2019-20,SouthernUtah
Dre Marin,2,0.025,0.038,1,0,0,NA,2019-20,SouthernUtah
Total,97,0.102,0.11599999999999999,0.659,0.026000000000000002,0.032,0.455,2019-20,SouthernUtah
