shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.366,0.547,0.163,0.654,2018-19,OregonSt.
2pt Jumpers,0.259,0.35700000000000004,0.081,0.38799999999999996,2018-19,OregonSt.
3pt Shots,0.375,0.37200000000000005,0.011000000000000001,0.376,2018-19,OregonSt.
