name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Damon Lynn,392,0.553,0.515,0.135,0.491,0.462,0.161,0.27,0.294,0.7040000000000001,0.384,0.755,0.298,0.778,2013-14,NJIT
Terrence Smith,235,0.641,0.626,0.591,0.6759999999999999,0.649,0.409,0.552,0.509,0,NA,NA,0.264,0.726,2013-14,NJIT
Winfield Willis,181,0.541,0.5,0.331,0.5329999999999999,0.25,0.22699999999999998,0.293,0.5,0.442,0.38799999999999996,0.935,0.271,0.816,2013-14,NJIT
Ky Howard,173,0.515,0.451,0.532,0.5760000000000001,0.226,0.428,0.257,0.263,0.04,0.5710000000000001,0.75,0.6709999999999999,0.6809999999999999,2013-14,NJIT
Tim Coleman,139,0.533,0.46799999999999997,0.424,0.508,0.36700000000000005,0.36,0.4,0.4,0.21600000000000003,0.33299999999999996,1,0.525,0.753,2013-14,NJIT
Jake Duncan,99,0.5780000000000001,0.556,0.121,0.833,0.8,0.162,0.375,0.5,0.7170000000000001,0.366,0.9229999999999999,0.23199999999999998,0.7390000000000001,2013-14,NJIT
Nigel Sydnor,90,0.509,0.483,0.522,0.511,0.20800000000000002,0.122,0.273,0,0.35600000000000004,0.344,0.909,0.42200000000000004,0.605,2013-14,NJIT
Daquan Holiday,71,0.49699999999999994,0.479,0.6759999999999999,0.562,0.444,0.324,0.304,0.28600000000000003,0,NA,NA,0.31,0.591,2013-14,NJIT
Emmanuel Tselentakis,62,0.48000000000000004,0.46,0.161,0.7,0.429,0.32299999999999995,0.25,0.6,0.516,0.344,1,0.19399999999999998,0.667,2013-14,NJIT
Montana Mayfield,61,0.5760000000000001,0.516,0.16399999999999998,0.8,0.25,0.361,0.318,0.28600000000000003,0.475,0.379,0.727,0.41,0.84,2013-14,NJIT
Odera Nweke,54,0.542,0.5,0.778,0.5710000000000001,0.41700000000000004,0.204,0.273,1,0.019,0,NA,0.63,0.647,2013-14,NJIT
Rob Ukawuba,21,0.726,0.7140000000000001,0.619,0.6920000000000001,0.33299999999999996,0.095,0,NA,0.28600000000000003,0.667,1,0.381,0.75,2013-14,NJIT
"CANNON,JALEN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14,NJIT
"SINA,JAREN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14,NJIT
Total,1578,0.554,0.518,0.371,0.588,0.42700000000000005,0.272,0.354,0.42100000000000004,0.35700000000000004,0.379,0.836,0.36700000000000005,0.725,2013-14,NJIT
