name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marcanvis Hymon,29,0.318,0.295,0.619,0.195,0.188,0.375,2017-18,OleMiss
Bruce Stevens,23,0.195,0.19,0.706,0.062,0.068,0.5,2017-18,OleMiss
Terence Davis,19,0.122,0.133,0.7140000000000001,0.059000000000000004,0.087,0.4,2017-18,OleMiss
Dominik Olejniczak,18,0.27,0.29600000000000004,0.8,0.105,0.121,0.5,2017-18,OleMiss
Justas Furmanavicius,11,0.273,0.267,0.667,0.312,0.33299999999999996,0.2,2017-18,OleMiss
Devontae Shuler,7,0.038,0,0,0.073,0,0,2017-18,OleMiss
Markel Crawford,4,0.032,0,0,0.025,0.071,1,2017-18,OleMiss
Breein Tyree,2,0.015,0,0,0.009000000000000001,0,0,2017-18,OleMiss
Deandre Burnett,2,0.013999999999999999,0,0,0.012,0.048,1,2017-18,OleMiss
Total,115,0.128,0.127,0.635,0.062,0.073,0.41,2017-18,OleMiss
