shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33899999999999997,0.45799999999999996,0.221,0.588,2017-18,MichiganSt.
2pt Jumpers,0.306,0.299,0.126,0.342,2017-18,MichiganSt.
3pt Shots,0.355,0.337,0.016,0.342,2017-18,MichiganSt.
