name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tonko Vuko,16,0.209,0.14300000000000002,0.429,0.038,0,0,2015-16
Eric Thompson,13,0.24,0.2,0.5,0.062,0,0,2015-16
Jacob Lampkin,12,0.138,0.13,0.636,0.012,0.028999999999999998,1,2015-16
Ray Bowles,10,0.071,0.085,0.7140000000000001,0.062,0.055999999999999994,0.33299999999999996,2015-16
Anthony Townes,7,0.188,0.214,0.5,0.091,0,0,2015-16
D.J. Ursery,5,0.077,0.154,1,0.025,0.067,1,2015-16
Sami Eleraky,4,0.158,0.182,0.667,0.125,0.5,1,2015-16
T.J. Wallace,4,0.047,0.073,0.75,0,0,NA,2015-16
Ilias Theodorou,3,0.12,0.2,1,0,0,NA,2015-16
Total,74,0.111,0.121,0.609,0.022000000000000002,0.023,0.444,2015-16
