name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Davies,27,0.081,0.075,0.667,0.054000000000000006,0.06,0.467,2012-13
Josh Sharp,17,0.051,0.061,1,0.28800000000000003,0.3,0.4,2012-13
Nate Austin,16,0.265,0.16,0.444,0.11699999999999999,0.083,0.28600000000000003,2012-13
Tyler Haws,16,0.039,0.027999999999999997,0.5,0.031,0.019,0.273,2012-13
Bronson Kaufusi,6,0.4,NA,0,0.4,0.444,1,2012-13
Matt Carlino,6,0.03,0.044000000000000004,1,0.021,0.038,0.667,2012-13
Brock Zylstra,4,0.051,0.036000000000000004,0.5,0.018000000000000002,0,0,2012-13
Ian Harward,4,0,0,NA,0.182,0.429,0.75,2012-13
Agustin Ambrosino,3,0.5,0,0,0.062,0,0,2012-13
Cory Calvert,2,0.091,0,0,0.048,0.14300000000000002,1,2012-13
Craig Cusick,2,0,0,NA,0.059000000000000004,0.111,0.5,2012-13
Anson Winder,2,0.091,0.16699999999999998,1,0,0,NA,2012-13
Raul Delgado,1,0,0,NA,0.071,0,0,2012-13
Total,106,0.076,0.061,0.568,0.061,0.065,0.446,2012-13
