shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.375,0.5870000000000001,0.099,0.652,2017-18,Pittsburgh
2pt Jumpers,0.253,0.373,0.06,0.397,2017-18,Pittsburgh
3pt Shots,0.37200000000000005,0.33399999999999996,0.018000000000000002,0.34,2017-18,Pittsburgh
