name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Gilbeck,19,0.163,0.179,0.875,0.128,0.179,0.636,2016-17
Dalan Ancrum,10,0.071,0.048,0.33299999999999996,0.086,0.08,0.28600000000000003,2016-17
Chris Snyder,7,0.14300000000000002,0.091,0.5,0.5,0.5,0.6,2016-17
Jeremiah Usiosefe,6,0.2,0.235,1,0.182,0.33299999999999996,0.5,2016-17
Jordan Hughes,5,0.182,0.125,0.5,0.2,0.25,0.667,2016-17
Mike Miklusak,5,0.062,0.071,0.667,0.011000000000000001,0,0,2016-17
C.J. Duff,4,0.061,0.091,0.5,0.03,0.05,0.5,2016-17
Jalen Morgan,3,0.036000000000000004,0.05,1,0.07400000000000001,0.091,0.5,2016-17
Garret Covington,2,0.036000000000000004,0.071,1,0,0,NA,2016-17
James Claar,2,0.16699999999999998,0,0,0.083,0,0,2016-17
Jabari Sandifer,1,0,0,NA,0,0,NA,2016-17
Total,64,0.075,0.09,0.7140000000000001,0.055999999999999994,0.073,0.5,2016-17
