name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Martinas Geben,35,0.19,0.195,0.733,0.051,0.07,0.6,2017-18
Bonzie Colson,21,0.198,0.161,0.588,0.024,0,0,2017-18
John Mooney,17,0.28600000000000003,0.17600000000000002,0.375,0.05,0,0,2017-18
Rex Pflueger,13,0.147,0.171,0.6,0.03,0.055999999999999994,0.5,2017-18
Austin Torres,9,0.2,0.138,0.444,0,0,NA,2017-18
T.J. Gibbs,7,0.017,0,0,0.052000000000000005,0.065,0.4,2017-18
Elijah Burns,5,0.129,0.14300000000000002,0.5,0.053,0,0,2017-18
Nikola Djogo,5,0.121,0.133,0.5,0,NA,NA,2017-18
D.J. Harvey,3,0.16699999999999998,0.222,0.667,0,0,NA,2017-18
Matt Farrell,2,0,0,NA,0.016,0,0,2017-18
Liam Nelligan,1,0,0,NA,1,1,1,2017-18
Matt Gregory,1,0,NA,NA,0.33299999999999996,NA,0,2017-18
Total,119,0.135,0.129,0.568,0.036000000000000004,0.031,0.33299999999999996,2017-18
