name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Terell Parks,25,0.14,0.105,0.5,0.048,0.065,0.6,2012-13
Adam Link,12,0.083,0.068,0.5,0.025,0.034,0.5,2012-13
Michael Ochereobia,9,0.174,0.2,0.875,0.05,0.2,1,2012-13
Don McAvoy,5,0.067,0.086,0.75,0,0,NA,2012-13
Jack Houpt,3,0.115,0.17600000000000002,1,0,0,NA,2012-13
Ceola Clark,2,0.087,0.16699999999999998,1,0,0,NA,2012-13
Jason Hawthorne,2,0.2,0.33299999999999996,1,0,0,NA,2012-13
Jamaal Walker,1,0,0,NA,1,NA,0,2012-13
Remy Roberts-Burnett,1,0,0,NA,0.009000000000000001,0.025,1,2012-13
Total,60,0.1,0.10099999999999999,0.6459999999999999,0.019,0.032,0.6,2012-13
