name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Ceola Clark,263,0.602,0.555,0.087,0.522,0.25,0.289,0.42100000000000004,0.156,0.624,0.415,0.574,0.38,0.82,2012-13
Terell Parks,248,0.55,0.569,0.5770000000000001,0.664,0.716,0.423,0.43799999999999994,0.435,0,NA,NA,0.431,0.439,2012-13
Adam Link,204,0.5720000000000001,0.512,0.588,0.617,0.568,0.387,0.36700000000000005,0.552,0.025,0.2,1,0.662,0.726,2012-13
Don McAvoy,189,0.47000000000000003,0.45,0.317,0.583,0.4,0.45,0.306,0.5379999999999999,0.233,0.364,0.938,0.349,0.561,2012-13
Jack Houpt,168,0.616,0.58,0.155,0.654,0.588,0.107,0.222,0.5,0.738,0.41100000000000003,0.98,0.214,0.917,2012-13
Remy Roberts-Burnett,149,0.464,0.46299999999999997,0.195,0.7929999999999999,0.435,0.718,0.374,0.325,0.087,0.308,0.75,0.161,0.45799999999999996,2012-13
Jordan Foster,81,0.44400000000000006,0.38299999999999995,0.29600000000000004,0.542,0.077,0.29600000000000004,0.25,0,0.40700000000000003,0.242,0.625,0.531,0.6509999999999999,2012-13
Michael Ochereobia,66,0.585,0.606,0.6970000000000001,0.7609999999999999,0.7140000000000001,0.303,0.25,0.2,0,NA,NA,0.758,0.5,2012-13
Jason Hawthorne,34,0.6719999999999999,0.6759999999999999,0.147,0.6,0.33299999999999996,0.17600000000000002,0.33299999999999996,0,0.6759999999999999,0.522,0.917,0.059000000000000004,0.5,2012-13
Jamaal Walker,8,0.371,0.312,0.375,0.33299999999999996,1,0.125,0,NA,0.5,0.25,0,0.375,0.667,2012-13
Isaiah Duncan,4,0.169,0,0,NA,NA,0.5,0,NA,0.5,0,NA,1,0.5,2012-13
Total,1414,0.548,0.523,0.33899999999999997,0.643,0.568,0.37,0.363,0.374,0.29100000000000004,0.391,0.77,0.40299999999999997,0.642,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
