name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Christian Thomas,21,0.262,0.22,0.562,0.20800000000000002,0.2,0.4,2011-12,LoyolaChicago
Walt Gibler,20,0.11900000000000001,0.125,0.667,0.07,0.08,0.4,2011-12,LoyolaChicago
Ben Averkamp,20,0.14300000000000002,0.15,0.643,0.027999999999999997,0.038,0.5,2011-12,LoyolaChicago
Jordan Hicks,9,0.17800000000000002,0.172,0.625,0.019,0,0,2011-12,LoyolaChicago
Jonathon Gac,6,0.217,0.154,0.4,0.067,0.111,1,2011-12,LoyolaChicago
Joe Crisman,6,0.068,0.09699999999999999,0.75,0.027999999999999997,0.04,0.5,2011-12,LoyolaChicago
Chim Kadima,5,0.147,0.17600000000000002,0.6,0,0,NA,2011-12,LoyolaChicago
Bill Clark,3,0.16699999999999998,0,0,1,1,0.5,2011-12,LoyolaChicago
John Benkoske,3,0.28600000000000003,0.33299999999999996,0.5,0.33299999999999996,1,1,2011-12,LoyolaChicago
Denzel Brito,2,0.023,0,0,0.013000000000000001,0,0,2011-12,LoyolaChicago
London Dokubo,1,0.5,1,1,0,0,NA,2011-12,LoyolaChicago
Total,96,0.142,0.14400000000000002,0.597,0.042,0.055999999999999994,0.45799999999999996,2011-12,LoyolaChicago
