name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jeromie Hill,38,0.168,0.188,0.64,0.08800000000000001,0.05,0.182,2014-15
Kaj-Bjorn Sherman,31,0.187,0.212,0.68,0.095,0.129,0.667,2014-15
Ryan Bowie,12,0.08800000000000001,0.07400000000000001,0.5,0.08199999999999999,0.1,0.5,2014-15
Phillip Jones,8,0.28,0.28600000000000003,0.5710000000000001,0.111,0,0,2014-15
Gino Littles,5,0.154,0.188,0.75,0.14300000000000002,0.5,1,2014-15
Christian Wilson,4,0.083,0.111,0.667,0.02,0,0,2014-15
Keon Lewis,3,0.008,0,0,0.01,0.027000000000000003,1,2014-15
Lewis Larry,1,0,0,NA,0.048,0,0,2014-15
Austin Karrer,1,0.14300000000000002,0,0,NA,NA,NA,2014-15
Lucas O'Brien,1,0.25,0,0,0,0,NA,2014-15
James Ringholt,1,0.33299999999999996,0.5,1,0,NA,NA,2014-15
Edwin Olympio,1,0.5,1,1,NA,NA,NA,2014-15
Total,106,0.11900000000000001,0.133,0.623,0.059000000000000004,0.067,0.385,2014-15
