name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Alize Johnson,400,0.528,0.48100000000000004,0.18,0.625,0.267,0.455,0.473,0.221,0.365,0.281,0.7559999999999999,0.36200000000000004,0.759,2017-18
Jarrid Rhodes,284,0.5740000000000001,0.544,0.11599999999999999,0.636,0.47600000000000003,0.303,0.419,0.139,0.581,0.39399999999999996,0.938,0.16899999999999998,0.8959999999999999,2017-18
Jarred Dixon,267,0.513,0.485,0.19899999999999998,0.642,0.441,0.494,0.348,0.174,0.307,0.402,0.848,0.21,0.75,2017-18
James Miller,216,0.52,0.502,0.431,0.613,0.298,0.40299999999999997,0.402,0.28600000000000003,0.16699999999999998,0.306,0.818,0.22699999999999998,0.653,2017-18
Ryan Kreklow,161,0.4750000000000001,0.41600000000000004,0.11199999999999999,0.444,0.25,0.174,0.28600000000000003,0.125,0.7140000000000001,0.29600000000000004,0.971,0.261,0.905,2017-18
Reggie Scurry,147,0.539,0.51,0.28600000000000003,0.69,0.586,0.653,0.44799999999999995,0.488,0.061,0.222,1,0.36700000000000005,0.667,2017-18
Ronnie Rousseau,146,0.434,0.42100000000000004,0.10300000000000001,0.667,0.1,0.418,0.32799999999999996,0.15,0.479,0.3,0.857,0.205,0.5329999999999999,2017-18
Obediah Church,135,0.646,0.659,0.615,0.843,0.7,0.37799999999999995,0.373,0.474,0.006999999999999999,0,NA,0.489,0.561,2017-18
Mustafa Lawrence,88,0.536,0.511,0.08,0.429,0,0.21600000000000003,0.316,0.16699999999999998,0.705,0.387,0.792,0.193,0.765,2017-18
Tanveer Bhullar,70,0.434,0.429,0.271,0.684,0.846,0.7140000000000001,0.34,0.294,0.013999999999999999,0,NA,0.214,0.467,2017-18
Ross Owens,22,0.34099999999999997,0.341,0.045,1,1,0.091,1,0,0.8640000000000001,0.158,1,0,NA,2017-18
Abdul Fofana,9,0.48400000000000004,0.444,0.33299999999999996,1,1,0.667,0.16699999999999998,0,0,NA,NA,0.556,0.6,2017-18
"SMITHPETERS,TYLER",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,1954,0.525,0.495,0.22699999999999998,0.667,0.466,0.41100000000000003,0.4,0.255,0.36200000000000004,0.331,0.872,0.27,0.715,2017-18
