name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alize Johnson,40,0.18100000000000002,0.222,0.769,0.14800000000000002,0.18600000000000003,0.593,2017-18
Obediah Church,21,0.193,0.18600000000000003,0.812,0.098,0.105,0.4,2017-18
Reggie Scurry,20,0.262,0.276,0.727,0.094,0.11599999999999999,0.556,2017-18
James Miller,12,0.10800000000000001,0.105,0.6,0.023,0,0,2017-18
Tanveer Bhullar,8,0.21100000000000002,0.154,0.5,0.08,0.059000000000000004,0.25,2017-18
Jarrid Rhodes,7,0.182,0.19,0.667,0.012,0,0,2017-18
Jarred Dixon,6,0.038,0.059000000000000004,1,0.023,0.065,1,2017-18
Abdul Fofana,3,0,0,NA,0.5,1,0.33299999999999996,2017-18
Ross Owens,1,0,0,NA,0.5,0.5,1,2017-18
Ryan Kreklow,1,0,0,NA,0.036000000000000004,0.125,1,2017-18
Ronnie Rousseau,1,0,0,NA,0.016,0,0,2017-18
Total,120,0.14,0.152,0.726,0.071,0.09300000000000001,0.526,2017-18
