name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Darnell Cowart,37,0.18600000000000003,0.204,0.688,0.077,0.13,0.6,2018-19,MurraySt.
KJ Williams,22,0.16899999999999998,0.134,0.65,0.055999999999999994,0.077,0.5,2018-19,MurraySt.
Ja Morant,16,0.043,0.057999999999999996,0.833,0.033,0.027999999999999997,0.33299999999999996,2018-19,MurraySt.
Devin Gilmore,11,0.213,0.222,0.8,0.091,0.33299999999999996,1,2018-19,MurraySt.
Shaq Buchanan,9,0.052000000000000005,0.033,0.429,0.03,0,0,2018-19,MurraySt.
Brion Sanchious,8,0.18600000000000003,0.154,0.5,0,0,NA,2018-19,MurraySt.
Tevin Brown,7,0.069,0.08800000000000001,0.75,0.14300000000000002,0,0,2018-19,MurraySt.
Anthony Smith,5,0.214,0.273,1,0.2,0.5,0.5,2018-19,MurraySt.
Mike Davis,5,0.174,0.125,0.5,0.2,0,0,2018-19,MurraySt.
Jaiveon Eaves,2,0.083,0.111,1,0,0,NA,2018-19,MurraySt.
Brion Whitley,1,0.067,0.2,1,0,0,NA,2018-19,MurraySt.
Total,123,0.11,0.115,0.6859999999999999,0.051,0.057,0.389,2018-19,MurraySt.
