shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.392,0.59,0.13699999999999998,0.684,2013-14,VMI
2pt Jumpers,0.33299999999999996,0.34600000000000003,0.10400000000000001,0.386,2013-14,VMI
3pt Shots,0.275,0.337,0.008,0.34,2013-14,VMI
