name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dejon Davis,28,0.168,0.153,0.542,0.045,0.023,0.25,2019-20
Glenn Morison,14,0.22399999999999998,0.242,0.727,0.13,0.2,0.667,2019-20
Zach Pirog,12,0.14300000000000002,0.083,0.4,0.043,0,0,2019-20
Milan Acquaah,8,0.028999999999999998,0.028999999999999998,0.5,0.02,0.02,0.33299999999999996,2019-20
Flavors Ferron,5,0.07,0.125,0.667,0.028999999999999998,0,0,2019-20
Omar Lo,4,0.07,0.062,0.667,0.16699999999999998,0.25,1,2019-20
Brandon Boyd,3,0.039,0.05,0.667,0,0,NA,2019-20
Bul Kuol,3,0.214,0.16699999999999998,0.33299999999999996,0,0,NA,2019-20
Reed Nottage,2,0.16699999999999998,0.33299999999999996,1,0,0,NA,2019-20
Tre Armstrong,1,0.125,0.2,1,0,0,NA,2019-20
Total,80,0.107,0.109,0.578,0.03,0.027999999999999997,0.35700000000000004,2019-20
